证券代码,证券名称,交易时间,开盘价,最高价,最低价,收盘价,涨跌,涨跌幅%,high-low
IXIC,纳斯达克,2003/1/10,1423.62,1457.45,1418.79,1447.72,9.26,0.6437,0.026883938
IXIC,纳斯达克,2003/1/13,1461.73,1467.35,1436.98,1446.04,-1.6799,-0.116,0.020914364
IXIC,纳斯达克,2003/1/14,1445.07,1461.12,1442.63,1460.99,14.95,1.0339,0.012735428
IXIC,纳斯达克,2003/1/15,1461.04,1463.99,1435.29,1438.8,-22.1899,-1.5188,0.019798666
IXIC,纳斯达克,2003/1/16,1440.56,1449.13,1420.11,1423.75,-15.0501,-1.046,0.020229043
IXIC,纳斯达克,2003/1/17,1401.37,1401.37,1376.18,1376.19,-47.5601,-3.3405,0.018138785
IXIC,纳斯达克,2003/1/21,1380.43,1386.71,1364.25,1364.25,-11.9399,-0.8676,0.016329208
IXIC,纳斯达克,2003/1/22,1361.01,1379.61,1358.23,1359.48,-4.77,-0.3496,0.015618469
IXIC,纳斯达克,2003/1/23,1377.5,1393.67,1365.11,1388.27,28.79,2.1177,0.020705544
IXIC,纳斯达克,2003/1/24,1382.35,1382.35,1340.22,1342.14,-46.13,-3.3228,0.03095117
IXIC,纳斯达克,2003/1/27,1329.81,1349.83,1320.32,1325.27,-16.87,-1.2569,0.022104527
IXIC,纳斯达克,2003/1/28,1335.43,1346.5,1321.44,1342.18,16.91,1.276,0.018786582
IXIC,纳斯达克,2003/1/29,1335.9,1363.31,1320.35,1358.06,15.88,1.1832,0.032018713
IXIC,纳斯达克,2003/1/30,1360.55,1363.08,1322.06,1322.35,-35.7101,-2.6295,0.030555719
IXIC,纳斯达克,2003/1/31,1308.1,1331.04,1303.64,1320.91,-1.4399,-0.1089,0.02080024
IXIC,纳斯达克,2003/2/3,1324.74,1335.76,1318,1323.79,2.88,0.218,0.013384982
IXIC,纳斯达克,2003/2/4,1310.48,1310.48,1292.2,1306.15,-17.64,-1.3325,0.01404729
IXIC,纳斯达克,2003/2/5,1314.67,1332.82,1299.35,1301.5,-4.65,-0.356,0.025432859
IXIC,纳斯达克,2003/2/6,1298.7,1310.51,1291.47,1301.73,0.23,0.0177,0.01463527
IXIC,纳斯达克,2003/2/7,1310.92,1314.52,1278.54,1282.47,-19.26,-1.4796,0.027752778
IXIC,纳斯达克,2003/2/10,1286.51,1298.57,1275.19,1296.68,14.2101,1.108,0.018168472
IXIC,纳斯达克,2003/2/11,1301.54,1315.04,1285.77,1295.46,-1.2201,-0.0941,0.022509323
IXIC,纳斯达克,2003/2/12,1292.08,1301.11,1278.74,1278.97,-16.49,-1.2729,0.017342528
IXIC,纳斯达克,2003/2/13,1280.92,1281.32,1261.79,1277.44,-1.53,-0.1196,0.015359449
IXIC,纳斯达克,2003/2/14,1283.41,1310.37,1279.66,1310.17,32.7301,2.5622,0.023715122
IXIC,纳斯达克,2003/2/18,1319.99,1346.92,1319.52,1346.54,36.37,2.776,0.02055247
IXIC,纳斯达克,2003/2/19,1343.37,1344.59,1322.12,1334.32,-12.2201,-0.9075,0.016852625
IXIC,纳斯达克,2003/2/20,1339.7,1344.29,1329.09,1331.23,-3.09,-0.2316,0.011371495
IXIC,纳斯达克,2003/2/21,1331.33,1352.07,1316.04,1349.02,17.79,1.3364,0.027009524
IXIC,纳斯达克,2003/2/24,1342.5,1343.09,1321.44,1322.38,-26.64,-1.9748,0.016250878
IXIC,纳斯达克,2003/2/25,1307.39,1331.35,1291.96,1328.98,6.6,0.4991,0.03003302
IXIC,纳斯达克,2003/2/26,1323.01,1331.47,1302.83,1303.68,-25.2999,-1.9037,0.021744774
IXIC,纳斯达克,2003/2/27,1312.13,1331.79,1305.56,1323.94,20.2599,1.5541,0.019891835
IXIC,纳斯达克,2003/2/28,1327.87,1342.73,1325.15,1337.52,13.5801,1.0257,0.013179194
IXIC,纳斯达克,2003/3/3,1344.21,1353.31,1316.85,1320.29,-17.23,-1.2882,0.027310922
IXIC,纳斯达克,2003/3/4,1320.28,1321.89,1307.27,1307.77,-12.52,-0.9483,0.011121537
IXIC,纳斯达克,2003/3/5,1305.28,1317.69,1302.05,1314.4,6.63,0.507,0.011940258
IXIC,纳斯达克,2003/3/6,1306.07,1312.61,1299.81,1302.89,-11.51,-0.8757,0.009799422
IXIC,纳斯达克,2003/3/7,1285.3,1310.53,1280.72,1305.29,2.4,0.1842,0.023009216
IXIC,纳斯达克,2003/3/10,1295.46,1299.55,1277.18,1278.37,-26.92,-2.0624,0.017363528
IXIC,纳斯达克,2003/3/11,1280.73,1288.99,1269.48,1271.47,-6.9,-0.5398,0.015251598
IXIC,纳斯达克,2003/3/12,1266.99,1279.59,1253.22,1279.24,7.77,0.6111,0.020823475
IXIC,纳斯达克,2003/3/13,1297.74,1340.78,1290.59,1340.77,61.53,4.8099,0.038152056
IXIC,纳斯达克,2003/3/14,1344.26,1352.84,1329.97,1340.33,-0.4401,-0.0328,0.017049701
IXIC,纳斯达克,2003/3/17,1329.95,1392.41,1326.28,1392.27,51.9401,3.8752,0.048658028
IXIC,纳斯达克,2003/3/18,1392,1400.55,1378.83,1400.55,8.28,0.5947,0.015629703
IXIC,纳斯达克,2003/3/19,1396.27,1401.24,1378.57,1397.07,-3.4801,-0.2485,0.016310829
IXIC,纳斯达克,2003/3/20,1385.66,1411.41,1371.9,1402.77,5.7001,0.408,0.028392564
IXIC,纳斯达克,2003/3/21,1422.06,1425.73,1403.15,1421.84,19.07,1.3594,0.015964254
IXIC,纳斯达克,2003/3/24,1390.04,1392.4,1368.37,1369.78,-52.0599,-3.6614,0.017408626
IXIC,纳斯达克,2003/3/25,1374.21,1400.14,1369.32,1391.01,21.23,1.5499,0.022257965
IXIC,纳斯达克,2003/3/26,1390.27,1397.94,1383.35,1387.45,-3.5601,-0.2559,0.010491631
IXIC,纳斯达克,2003/3/27,1375.9,1392.46,1369.31,1384.25,-3.2,-0.2306,0.016765004
IXIC,纳斯达克,2003/3/28,1375.26,1384.82,1367.89,1369.6,-14.65,-1.0583,0.012300761
IXIC,纳斯达克,2003/3/31,1351.61,1357,1336.61,1341.17,-28.4299,-2.0758,0.015139823
IXIC,纳斯达克,2003/4/1,1347.54,1356.37,1338.23,1348.3,7.13,0.5316,0.013464168
IXIC,纳斯达克,2003/4/2,1374.71,1400.86,1374.71,1396.72,48.4199,3.5912,0.018843534
IXIC,纳斯达克,2003/4/3,1404.99,1412.08,1389.95,1396.58,-0.14,-0.01,0.015796019
IXIC,纳斯达克,2003/4/4,1400.97,1400.97,1378.22,1383.51,-13.07,-0.9359,0.016372042
IXIC,纳斯达克,2003/4/7,1425.23,1430.11,1389.51,1389.51,6,0.4337,0.028800197
IXIC,纳斯达克,2003/4/8,1388.53,1392.52,1376.6,1382.94,-6.5701,-0.4728,0.011498364
IXIC,纳斯达克,2003/4/9,1385.28,1393.37,1356.6,1356.74,-26.2,-1.8945,0.026743704
IXIC,纳斯达克,2003/4/10,1359.43,1368.11,1351.1,1365.61,8.87,0.6538,0.01251115
IXIC,纳斯达克,2003/4/11,1379.48,1387.33,1353.74,1358.85,-6.76,-0.495,0.024509904
IXIC,纳斯达克,2003/4/14,1361.35,1386.5,1359.32,1384.95,26.1,1.9207,0.019798011
IXIC,纳斯达克,2003/4/15,1381.67,1394.03,1376.03,1391.01,6.0601,0.4376,0.012996291
IXIC,纳斯达克,2003/4/16,1411.7,1418.52,1391.99,1394.72,3.71,0.2667,0.018879697
IXIC,纳斯达克,2003/4/17,1395.62,1425.5,1393.13,1425.5,30.78,2.2069,0.022969615
IXIC,纳斯达克,2003/4/21,1425.96,1432.08,1413.71,1424.37,-1.13,-0.0793,0.012910478
IXIC,纳斯达克,2003/4/22,1417,1452.34,1414.4,1451.36,26.99,1.8949,0.026470636
IXIC,纳斯达克,2003/4/23,1453.95,1468.08,1447.65,1466.16,14.8001,1.0197,0.014013873
IXIC,纳斯达克,2003/4/24,1453.23,1465.92,1448.05,1457.23,-8.9301,-0.6091,0.012265208
IXIC,纳斯达克,2003/4/25,1451.13,1452.17,1432.02,1434.54,-22.6899,-1.5571,0.013972955
IXIC,纳斯达克,2003/4/28,1437.86,1465.4,1435.35,1462.24,27.7,1.9309,0.020719521
IXIC,纳斯达克,2003/4/29,1468.03,1482.49,1459.48,1471.3,9.0601,0.6196,0.015642899
IXIC,纳斯达克,2003/4/30,1467.84,1472.69,1459.04,1464.31,-6.99,-0.4751,0.009311975
IXIC,纳斯达克,2003/5/1,1463,1478.85,1451.32,1472.56,8.25,0.5634,0.018791272
IXIC,纳斯达克,2003/5/2,1470.09,1504.22,1469.84,1502.88,30.32,2.059,0.02312094
IXIC,纳斯达克,2003/5/5,1508.31,1519.7,1502.66,1504.04,1.16,0.0772,0.011276076
IXIC,纳斯达克,2003/5/6,1503.42,1531.82,1503.31,1523.71,19.6699,1.3078,0.018787227
IXIC,纳斯达克,2003/5/7,1513.48,1523.91,1503.06,1506.76,-16.95,-1.1124,0.01377637
IXIC,纳斯达克,2003/5/8,1492.49,1504.04,1486.91,1489.69,-17.0701,-1.1329,0.01145468
IXIC,纳斯达克,2003/5/9,1500.65,1520.15,1500.1,1520.15,30.4601,2.0447,0.013277242
IXIC,纳斯达克,2003/5/12,1518.52,1544.41,1512.72,1541.4,21.25,1.3979,0.020732606
IXIC,纳斯达克,2003/5/13,1533.14,1548.59,1529.56,1539.68,-1.72,-0.1116,0.012364727
IXIC,纳斯达克,2003/5/14,1545.88,1549.94,1526.14,1534.9,-4.78,-0.3105,0.015474549
IXIC,纳斯达克,2003/5/15,1541.43,1552.98,1536.03,1551.38,16.48,1.0737,0.0109745
IXIC,纳斯达克,2003/5/16,1544.84,1550.44,1534.35,1538.53,-12.85,-0.8283,0.010431923
IXIC,纳斯达克,2003/5/19,1530.38,1536.04,1492.46,1492.77,-45.76,-2.9743,0.028781911
IXIC,纳斯达克,2003/5/20,1498.05,1505.18,1480.13,1491.09,-1.6801,-0.1125,0.016782571
IXIC,纳斯达克,2003/5/21,1488.27,1490.82,1478.15,1489.87,-1.22,-0.0818,0.008534998
IXIC,纳斯达克,2003/5/22,1493.39,1512.8,1489.08,1507.55,17.6801,1.1867,0.015803759
IXIC,纳斯达克,2003/5/23,1506.64,1514.49,1501.38,1510.09,2.5399,0.1685,0.008694063
IXIC,纳斯达克,2003/5/27,1504.87,1558.28,1504.22,1556.69,46.6,3.0859,0.035308157
IXIC,纳斯达克,2003/5/28,1560.11,1571.85,1553.7,1563.24,6.55,0.4208,0.011614086
IXIC,纳斯达克,2003/5/29,1565.38,1591.26,1564.14,1574.95,11.71,0.7491,0.017190003
IXIC,纳斯达克,2003/5/30,1583.23,1599.92,1582.52,1595.91,20.9601,1.3308,0.010935115
IXIC,纳斯达克,2003/6/2,1612.1,1620.79,1586.48,1590.75,-5.16,-0.3233,0.021395959
IXIC,纳斯达克,2003/6/3,1589.72,1603.74,1584.7,1603.56,12.8101,0.8053,0.011943287
IXIC,纳斯达克,2003/6/4,1604.84,1638.57,1603.17,1634.65,31.09,1.9388,0.021840991
IXIC,纳斯达克,2003/6/5,1620.79,1646.01,1613.99,1646.01,11.36,0.6949,0.019644804
IXIC,纳斯达克,2003/6/6,1670.03,1684.06,1625.18,1627.42,-18.59,-1.1294,0.035588966
IXIC,纳斯达克,2003/6/9,1623,1625.61,1597.32,1603.97,-23.4501,-1.4409,0.017555905
IXIC,纳斯达克,2003/6/10,1611.17,1627.77,1606.08,1627.67,23.7001,1.4776,0.013414552
IXIC,纳斯达克,2003/6/11,1625,1647.57,1612.22,1646.02,18.35,1.1274,0.021689364
IXIC,纳斯达克,2003/6/12,1653.05,1661.12,1640.12,1653.62,7.6,0.4617,0.012722664
IXIC,纳斯达克,2003/6/13,1656.61,1660.43,1624.12,1626.49,-27.13,-1.6406,0.022110474
IXIC,纳斯达克,2003/6/16,1633.8,1667.77,1629.59,1666.58,40.09,2.4648,0.023158955
IXIC,纳斯达克,2003/6/17,1673.1,1674.09,1656.57,1668.44,1.86,0.1116,0.010520534
IXIC,纳斯达克,2003/6/18,1663.03,1685.04,1653.25,1677.14,8.7001,0.5214,0.019046255
IXIC,纳斯达克,2003/6/19,1677.05,1686.1,1646.79,1648.64,-28.5,-1.6993,0.023590231
IXIC,纳斯达克,2003/6/20,1657.31,1660.47,1638.93,1644.72,-3.92,-0.2378,0.013057105
IXIC,纳斯达克,2003/6/23,1642.33,1643.21,1601.45,1610.75,-33.97,-2.0654,0.025742177
IXIC,纳斯达克,2003/6/24,1605.69,1622.47,1598.25,1605.61,-5.14,-0.3191,0.015040399
IXIC,纳斯达克,2003/6/25,1608.5,1629.97,1600.28,1602.66,-2.95,-0.1837,0.018382996
IXIC,纳斯达克,2003/6/26,1611.31,1636.15,1606.47,1634.01,31.35,1.9561,0.018306696
IXIC,纳斯达克,2003/6/27,1636.03,1653.74,1621.25,1625.26,-8.75,-0.5355,0.019841933
IXIC,纳斯达克,2003/6/30,1634.86,1643.68,1621.44,1622.8,-2.46,-0.1514,0.013622987
IXIC,纳斯达克,2003/7/1,1617.3,1641.77,1598.92,1640.13,17.33,1.0679,0.026446527
IXIC,纳斯达克,2003/7/2,1648.13,1678.77,1648.13,1678.73,38.6,2.3535,0.018420071
IXIC,纳斯达克,2003/7/3,1665.95,1683.77,1660.95,1663.46,-15.27,-0.9096,0.013645599
IXIC,纳斯达克,2003/7/7,1685.41,1721.25,1685.41,1720.71,57.25,3.4416,0.021041913
IXIC,纳斯达克,2003/7/8,1715.99,1747.44,1713.76,1746.46,25.75,1.4965,0.019462073
IXIC,纳斯达克,2003/7/9,1743.66,1758.18,1735.3,1747.46,1,0.0573,0.013098874
IXIC,纳斯达克,2003/7/10,1731.35,1735.13,1707.49,1715.86,-31.6,-1.8083,0.016057883
IXIC,纳斯达克,2003/7/11,1720.98,1737.41,1720.98,1733.93,18.0701,1.0531,0.009501603
IXIC,纳斯达克,2003/7/14,1757.43,1776.1,1748.88,1754.82,20.8899,1.2048,0.015444366
IXIC,纳斯达克,2003/7/15,1769.95,1771.78,1742.1,1753.21,-1.61,-0.0917,0.016893409
IXIC,纳斯达克,2003/7/16,1766.35,1767.9,1734.14,1747.97,-5.24,-0.2989,0.019280788
IXIC,纳斯达克,2003/7/17,1727.76,1729.59,1693.47,1698.02,-49.95,-2.8576,0.021104708
IXIC,纳斯达克,2003/7/18,1709.09,1714.84,1688.82,1708.5,10.48,0.6172,0.015289722
IXIC,纳斯达克,2003/7/21,1706.15,1706.29,1675.18,1681.41,-27.09,-1.5856,0.018400801
IXIC,纳斯达克,2003/7/22,1695.02,1710.34,1686.15,1706.1,24.6899,1.4684,0.014244358
IXIC,纳斯达克,2003/7/23,1710.82,1720.04,1695.2,1719.18,13.0801,0.7667,0.014546818
IXIC,纳斯达克,2003/7/24,1732.19,1740.8,1700.29,1701.42,-17.76,-1.0331,0.023545953
IXIC,纳斯达克,2003/7/25,1703.58,1730.91,1685.89,1730.7,29.2799,1.7209,0.026353668
IXIC,纳斯达克,2003/7/28,1734.68,1740.59,1726.24,1735.36,4.66,0.2693,0.008278503
IXIC,纳斯达克,2003/7/29,1740.27,1744.6,1713.21,1731.37,-3.99,-0.2299,0.018156499
IXIC,纳斯达克,2003/7/30,1731.57,1733.4,1717.07,1720.91,-10.46,-0.6041,0.009465448
IXIC,纳斯达克,2003/7/31,1735.47,1757.37,1728.34,1735.02,14.11,0.8199,0.016656963
IXIC,纳斯达克,2003/8/1,1731.63,1733.14,1714.01,1715.62,-19.4,-1.1181,0.011099138
IXIC,纳斯达克,2003/8/4,1714.84,1723.27,1687.77,1714.06,-1.5599,-0.0909,0.020815518
IXIC,纳斯达克,2003/8/5,1710.69,1711.11,1671.04,1673.5,-40.5601,-2.3663,0.023696096
IXIC,纳斯达克,2003/8/6,1664.26,1675.46,1648.42,1652.68,-20.82,-1.2441,0.016270501
IXIC,纳斯达克,2003/8/7,1651.46,1658.43,1641.74,1652.18,-0.5,-0.0303,0.010114717
IXIC,纳斯达克,2003/8/8,1659.06,1662.78,1640.88,1644.03,-8.15,-0.4933,0.013258217
IXIC,纳斯达克,2003/8/11,1646.95,1668.06,1646.59,1661.51,17.48,1.0632,0.012954792
IXIC,纳斯达克,2003/8/12,1666.61,1687.48,1660.66,1687.01,25.5,1.5347,0.016021178
IXIC,纳斯达克,2003/8/13,1693.36,1695.83,1681.31,1686.61,-0.4,-0.0237,0.008599045
IXIC,纳斯达克,2003/8/14,1688.13,1700.34,1681.52,1700.34,13.73,0.8141,0.011130085
IXIC,纳斯达克,2003/8/15,1697.75,1705.33,1693.88,1702.01,1.67,0.0982,0.006736885
IXIC,纳斯达克,2003/8/18,1707.17,1739.59,1706.93,1739.49,37.48,2.2021,0.018953018
IXIC,纳斯达克,2003/8/19,1747,1761.63,1737.37,1761.11,21.62,1.2429,0.013867041
IXIC,纳斯达克,2003/8/20,1749.08,1768.52,1747.01,1760.54,-0.5699,-0.0324,0.012237283
IXIC,纳斯达克,2003/8/21,1771.39,1783.64,1762.97,1777.55,17.01,0.9662,0.011656333
IXIC,纳斯达克,2003/8/22,1804.81,1812.49,1765.3,1765.32,-12.2301,-0.688,0.026380943
IXIC,纳斯达克,2003/8/25,1763.78,1768.12,1752.12,1764.31,-1.0099,-0.0572,0.009090352
IXIC,纳斯达克,2003/8/26,1756.08,1771.22,1737.15,1770.65,6.34,0.3593,0.019422735
IXIC,纳斯达克,2003/8/27,1767.78,1783.12,1764.63,1782.13,11.48,0.6483,0.010423602
IXIC,纳斯达克,2003/8/28,1787.77,1800.65,1772.98,1800.18,18.0501,1.0128,0.015485964
IXIC,纳斯达克,2003/8/29,1796.1,1813.82,1794.83,1810.45,10.2699,0.5705,0.010524809
IXIC,纳斯达克,2003/9/2,1817.92,1841.48,1804.3,1841.48,31.03,1.7139,0.020396891
IXIC,纳斯达克,2003/9/3,1852.47,1863.55,1846.51,1852.9,11.42,0.6202,0.0091859
IXIC,纳斯达克,2003/9/4,1853.12,1870,1848.95,1868.97,16.07,0.8673,0.01132052
IXIC,纳斯达克,2003/9/5,1861.29,1879.7,1850.69,1858.24,-10.73,-0.5741,0.015553647
IXIC,纳斯达克,2003/9/8,1863.88,1888.65,1863.88,1888.62,30.38,1.6349,0.013201952
IXIC,纳斯达克,2003/9/9,1883,1886.27,1867.81,1873.43,-15.1899,-0.8043,0.009834713
IXIC,纳斯达克,2003/9/10,1859.21,1859.21,1823.81,1823.81,-49.62,-2.6486,0.019223947
IXIC,纳斯达克,2003/9/11,1830.44,1852.6,1819.42,1846.09,22.2799,1.2216,0.018072289
IXIC,纳斯达克,2003/9/12,1833.97,1855.04,1821.98,1855.03,8.9401,0.4843,0.017982437
IXIC,纳斯达克,2003/9/15,1857.12,1861.81,1843.79,1845.7,-9.3301,-0.503,0.009725897
IXIC,纳斯达克,2003/9/16,1848.41,1887.87,1848.41,1887.25,41.5501,2.2512,0.021123399
IXIC,纳斯达克,2003/9/17,1884.18,1894.74,1876.24,1883.1,-4.15,-0.2199,0.009811852
IXIC,纳斯达克,2003/9/18,1880.91,1910.51,1874.3,1909.55,26.4501,1.4046,0.019134966
IXIC,纳斯达克,2003/9/19,1913.74,1913.74,1895.93,1905.7,-3.8501,-0.2016,0.009349959
IXIC,纳斯达克,2003/9/22,1881.42,1881.42,1866.88,1874.62,-31.08,-1.6309,0.007758223
IXIC,纳斯达克,2003/9/23,1877.44,1901.73,1875.15,1901.72,27.1,1.4456,0.014075342
IXIC,纳斯达克,2003/9/24,1903.81,1904.13,1843.43,1843.7,-58.02,-3.0509,0.032397245
IXIC,纳斯达克,2003/9/25,1849.39,1856.22,1817.2,1817.24,-26.46,-1.4352,0.021245307
IXIC,纳斯达克,2003/9/26,1816.75,1821.57,1792.06,1792.07,-25.17,-1.3851,0.01633297
IXIC,纳斯达克,2003/9/29,1801.55,1824.59,1786.57,1824.56,32.4901,1.813,0.021057724
IXIC,纳斯达克,2003/9/30,1812.81,1812.81,1783.46,1786.94,-37.6201,-2.0619,0.01632283
IXIC,纳斯达克,2003/10/1,1797.07,1832.25,1796.09,1832.25,45.3101,2.5356,0.01993264
IXIC,纳斯达克,2003/10/2,1828.94,1842.55,1823.64,1836.22,3.97,0.2167,0.010315978
IXIC,纳斯达克,2003/10/3,1864.54,1891.62,1864.54,1880.57,44.35,2.4153,0.014419231
IXIC,纳斯达克,2003/10/6,1884.64,1894.22,1876,1893.46,12.89,0.6854,0.009665294
IXIC,纳斯达克,2003/10/7,1882.92,1907.88,1878.59,1907.85,14.39,0.76,0.015471183
IXIC,纳斯达克,2003/10/8,1913.64,1914.33,1888.53,1893.78,-14.07,-0.7375,0.013568943
IXIC,纳斯达克,2003/10/9,1916.95,1936.93,1899.21,1911.9,18.12,0.9568,0.019666235
IXIC,纳斯达克,2003/10/10,1915.52,1921.14,1905.49,1915.31,3.41,0.1784,0.008179566
IXIC,纳斯达克,2003/10/13,1924.06,1940.97,1921.96,1933.53,18.22,0.9513,0.009842349
IXIC,纳斯达克,2003/10/14,1929.52,1943.33,1922.82,1943.19,9.6599,0.4996,0.010610138
IXIC,纳斯达克,2003/10/15,1966.38,1966.87,1933.03,1939.1,-4.09,-0.2105,0.017354727
IXIC,纳斯达克,2003/10/16,1931.99,1951.76,1930.28,1950.14,11.04,0.5693,0.011066459
IXIC,纳斯达克,2003/10/17,1947.2,1949.69,1910.24,1912.36,-37.78,-1.9373,0.020441497
IXIC,纳斯达克,2003/10/20,1913.79,1925.16,1905.39,1925.14,12.78,0.6683,0.010322369
IXIC,纳斯达克,2003/10/21,1929.31,1944.34,1922.78,1940.9,15.76,0.8186,0.011150532
IXIC,纳斯达克,2003/10/22,1923.33,1923.33,1897.36,1898.07,-42.8301,-2.2067,0.013594612
IXIC,纳斯达克,2003/10/23,1879.12,1893.2,1874.11,1885.51,-12.5599,-0.6617,0.010134639
IXIC,纳斯达克,2003/10/24,1863.32,1866.43,1841.62,1865.59,-19.92,-1.0565,0.013381896
IXIC,纳斯达克,2003/10/27,1876.03,1890.66,1873.62,1882.91,17.3201,0.9284,0.009053586
IXIC,纳斯达克,2003/10/28,1893.28,1932.26,1892.43,1932.26,49.35,2.6209,0.020828585
IXIC,纳斯达克,2003/10/29,1925.61,1937.37,1923.56,1936.56,4.3,0.2225,0.007153747
IXIC,纳斯达克,2003/10/30,1955.59,1957.53,1929.77,1932.69,-3.8701,-0.1998,0.01428265
IXIC,纳斯达克,2003/10/31,1938.22,1942.68,1928.67,1932.21,-0.48,-0.0248,0.007237817
IXIC,纳斯达克,2003/11/3,1941.31,1969.26,1941.31,1967.7,35.49,1.8368,0.014294835
IXIC,纳斯达克,2003/11/4,1961.45,1971.38,1953.64,1957.97,-9.73,-0.4945,0.009039506
IXIC,纳斯达克,2003/11/5,1957,1966.15,1938.22,1959.37,1.4,0.0715,0.01430729
IXIC,纳斯达克,2003/11/6,1971.27,1977.91,1953.34,1976.37,17,0.8676,0.012500004
IXIC,纳斯达克,2003/11/7,1986.56,1992.27,1968.81,1970.74,-5.63,-0.2849,0.011845393
IXIC,纳斯达克,2003/11/10,1972.1,1973.08,1939.73,1941.64,-29.1,-1.4766,0.017046985
IXIC,纳斯达克,2003/11/11,1938.85,1944.01,1923.5,1930.75,-10.89,-0.5609,0.010606407
IXIC,纳斯达克,2003/11/12,1935.97,1973.11,1935.86,1973.11,42.36,2.194,0.019059306
IXIC,纳斯达克,2003/11/13,1964.43,1970.4,1956.41,1967.35,-5.76,-0.2919,0.007125407
IXIC,纳斯达克,2003/11/14,1966.87,1977.79,1930.26,1930.26,-37.09,-1.8853,0.024325351
IXIC,纳斯达克,2003/11/17,1919.01,1919.23,1890.72,1909.61,-20.65,-1.0698,0.014966355
IXIC,纳斯达克,2003/11/18,1919.45,1926,1881.75,1881.75,-27.86,-1.4589,0.023243118
IXIC,纳斯达克,2003/11/19,1886.18,1903.43,1880.31,1899.65,17.9,0.9512,0.012220865
IXIC,纳斯达克,2003/11/20,1886.63,1916.55,1880.91,1881.92,-17.73,-0.9333,0.018770992
IXIC,纳斯达克,2003/11/21,1891.84,1896.41,1878.07,1893.88,11.96,0.6355,0.009717971
IXIC,纳斯达克,2003/11/24,1907.29,1947.14,1907.29,1947.14,53.26,2.8122,0.020678243
IXIC,纳斯达克,2003/11/25,1948.36,1956.2,1942.02,1943.04,-4.1,-0.2106,0.007275147
IXIC,纳斯达克,2003/11/26,1954.28,1960.31,1930.63,1953.31,10.27,0.5286,0.015256249
IXIC,纳斯达克,2003/11/28,1950.21,1963.06,1950.21,1960.26,6.95,0.3558,0.006567421
IXIC,纳斯达克,2003/12/1,1972.97,1989.82,1968.54,1989.82,29.5599,1.508,0.010752031
IXIC,纳斯达克,2003/12/2,1986.8,1996.08,1978.23,1980.07,-9.75,-0.49,0.008982752
IXIC,纳斯达克,2003/12/3,1989.14,2000.92,1960.13,1960.25,-19.82,-1.001,0.020596277
IXIC,纳斯达克,2003/12/4,1966.92,1971.25,1942.67,1968.8,8.55,0.4362,0.014604544
IXIC,纳斯达克,2003/12/5,1949.26,1960.39,1935.58,1937.82,-30.9801,-1.5736,0.01273641
IXIC,纳斯达克,2003/12/8,1937.48,1948.94,1926.94,1948.85,11.03,0.5692,0.011352383
IXIC,纳斯达克,2003/12/9,1955.5,1956.97,1906.84,1908.32,-40.53,-2.0797,0.025949937
IXIC,纳斯达克,2003/12/10,1912.24,1916,1887.46,1904.65,-3.6699,-0.1923,0.01500767
IXIC,纳斯达克,2003/12/11,1904.48,1945.92,1903.93,1942.32,37.6699,1.9778,0.021814702
IXIC,纳斯达克,2003/12/12,1947.26,1949.02,1931.1,1949,6.6801,0.3439,0.009236893
IXIC,纳斯达克,2003/12/15,1978.77,1979.78,1918.26,1918.26,-30.74,-1.5772,0.031567202
IXIC,纳斯达克,2003/12/16,1918.06,1927.09,1901.66,1924.29,6.03,0.3143,0.013283904
IXIC,纳斯达克,2003/12/17,1922.21,1926,1910.24,1921.33,-2.9601,-0.1538,0.008216425
IXIC,纳斯达克,2003/12/18,1924.62,1957.68,1924.62,1956.18,34.8501,1.8139,0.017031553
IXIC,纳斯达克,2003/12/19,1963.28,1963.28,1939.56,1951.02,-5.16,-0.2638,0.012155401
IXIC,纳斯达克,2003/12/22,1946.19,1958.74,1941.62,1955.8,4.78,0.245,0.008778733
IXIC,纳斯达克,2003/12/23,1954.03,1974.78,1952.44,1974.78,18.98,0.9704,0.011377127
IXIC,纳斯达克,2003/12/24,1969.71,1974.31,1964.88,1969.23,-5.55,-0.281,0.004787795
IXIC,纳斯达克,2003/12/26,1970.37,1979.74,1970.37,1973.14,3.91,0.1986,0.004744181
IXIC,纳斯达克,2003/12/29,1976.93,2006.48,1976.93,2006.48,33.34,1.6897,0.014836807
IXIC,纳斯达克,2003/12/30,2003.98,2010.13,1997.82,2009.88,3.4,0.1695,0.006142811
IXIC,纳斯达克,2003/12/31,2010.64,2015.23,1996.62,2003.37,-6.51,-0.3239,0.009277582
IXIC,纳斯达克,2004/1/2,2011.08,2022.37,1999.77,2006.68,3.3101,0.1652,0.011237917
IXIC,纳斯达克,2004/1/5,2020.78,2047.36,2020.78,2047.36,40.6799,2.0272,0.013067583
IXIC,纳斯达克,2004/1/6,2044.55,2061.54,2039.63,2057.37,10.0101,0.4889,0.010684857
IXIC,纳斯达克,2004/1/7,2056.75,2078.09,2047.02,2077.68,20.3098,0.9872,0.015064126
IXIC,纳斯达克,2004/1/8,2089.6,2100.25,2078.05,2100.25,22.5701,1.0863,0.010626431
IXIC,纳斯达克,2004/1/9,2083.64,2113.33,2077.09,2086.92,-13.3301,-0.6347,0.017297027
IXIC,纳斯达克,2004/1/12,2093.54,2112.52,2085.15,2111.78,24.8601,1.1912,0.013040753
